movieId,n_i,popularity_pct
107840,1,0.0
107842,1,0.0
107846,4,0.0
107848,3,0.0
107851,1,0.0
107853,1,0.0
107855,1,0.0
107858,2,0.0
107860,1,0.0
107863,1,0.0
107865,2,0.0
107867,1,0.0
107869,1,0.0
107875,2,0.0
107877,3,0.0
107879,2,0.0
107881,3,0.0
107883,72,0.05
107885,5,0.0
107890,6,0.0
107894,1,0.0
107897,2,0.0
107899,1,0.0
107901,5,0.0
107903,1,0.0
107906,1,0.0
107910,18,0.01
107912,2,0.0
107914,5,0.0
107916,17,0.01
107919,2,0.0
107928,2,0.0
107947,1,0.0
107949,25,0.02
107951,2,0.0
107953,19,0.01
107955,1,0.0
107958,5,0.0
107960,3,0.0
107962,4,0.0
107964,1,0.0
107966,1,0.0
107970,1,0.0
107972,1,0.0
107974,1,0.0
107976,1,0.0
107978,54,0.04
107980,67,0.05
107982,4,0.0
107984,1,0.0
107987,13,0.01
107990,4,0.0
107997,29,0.02
107999,3,0.0
108001,1,0.0
108003,3,0.0
108005,1,0.0
108007,1,0.0
108010,3,0.0
108012,2,0.0
108014,2,0.0
108016,1,0.0
108041,14,0.01
108043,13,0.01
108048,1,0.0
108050,2,0.0
108052,1,0.0
108054,3,0.0
108056,2,0.0
108063,3,0.0
108065,2,0.0
108070,1,0.0
108072,1,0.0
108074,1,0.0
108076,1,0.0
108078,23,0.02
108085,13,0.01
108088,5,0.0
108090,1,0.0
108092,1,0.0
108095,5,0.0
108097,1,0.0
108100,1,0.0
108120,1,0.0
108127,1,0.0
108130,1,0.0
108132,3,0.0
108134,3,0.0
108136,1,0.0
108138,1,0.0
108141,1,0.0
108143,14,0.01
108146,3,0.0
108149,7,0.01
108151,4,0.0
108153,3,0.0
108156,54,0.04
108158,7,0.01
108160,2,0.0
108186,1,0.0
108188,225,0.16
108190,623,0.45
108192,50,0.04
108194,2,0.0
108196,2,0.0
108200,9,0.01
108202,3,0.0
108209,3,0.0
108212,5,0.0
108214,1,0.0
108216,5,0.0
108218,1,0.0
108220,22,0.02
108237,2,0.0
108239,2,0.0
108241,2,0.0
108243,13,0.01
108246,4,0.0
108248,1,0.0
108250,1,0.0
108253,1,0.0
108255,5,0.0
108257,2,0.0
108261,3,0.0
108265,1,0.0
108267,1,0.0
108271,1,0.0
108280,8,0.01
108282,4,0.0
108285,8,0.01
108287,1,0.0
108289,8,0.01
108311,2,0.0
108313,2,0.0
108316,1,0.0
108318,8,0.01
108328,4,0.0
108330,1,0.0
108332,3,0.0
108342,3,0.0
108360,2,0.0
108370,1,0.0
108389,1,0.0
108395,1,0.0
108401,2,0.0
108403,1,0.0
108405,1,0.0
108407,1,0.0
108410,3,0.0
108413,3,0.0
108425,1,0.0
108427,4,0.0
108445,4,0.0
108447,3,0.0
108466,1,0.0
108468,2,0.0
108473,2,0.0
108476,3,0.0
108479,1,0.0
108481,1,0.0
108488,4,0.0
108491,2,0.0
108493,1,0.0
108495,1,0.0
108497,1,0.0
108499,3,0.0
108501,52,0.04
108503,2,0.0
108506,8,0.01
108508,7,0.01
108510,1,0.0
108512,3,0.0
108514,8,0.01
108516,3,0.0
108518,5,0.0
108520,1,0.0
108522,3,0.0
108524,3,0.0
108527,2,0.0
108529,3,0.0
108531,2,0.0
108534,4,0.0
108536,2,0.0
108538,1,0.0
108540,39,0.03
108542,1,0.0
108544,2,0.0
108546,2,0.0
108548,83,0.06
108551,5,0.0
108564,3,0.0
108566,6,0.0
108569,4,0.0
108571,16,0.01
108575,14,0.01
108577,1,0.0
108579,5,0.0
108581,1,0.0
108583,230,0.17
108588,1,0.0
108590,1,0.0
108592,1,0.0
108595,1,0.0
108597,1,0.0
108599,5,0.0
108601,1,0.0
108647,5,0.0
108649,1,0.0
108653,1,0.0
108656,2,0.0
108660,12,0.01
108663,3,0.0
108667,1,0.0
108674,1,0.0
108685,1,0.0
108687,1,0.0
108689,86,0.06
108692,1,0.0
108694,1,0.0
108696,4,0.0
108704,2,0.0
108709,52,0.04
108711,3,0.0
108713,3,0.0
108715,27,0.02
108719,3,0.0
108727,198,0.14
108729,156,0.11
108748,1,0.0
108752,3,0.0
108754,3,0.0
108756,1,0.0
108758,1,0.0
108760,19,0.01
108764,4,0.0
108766,2,0.0
108768,4,0.0
108770,1,0.0
108773,3,0.0
108775,1,0.0
108778,25,0.02
108780,54,0.04
108787,12,0.01
108789,4,0.0
108791,7,0.01
108795,18,0.01
108797,12,0.01
108799,2,0.0
108808,1,0.0
108811,3,0.0
108819,1,0.0
108821,1,0.0
108823,1,0.0
108825,23,0.02
108852,2,0.0
108857,1,0.0
108860,3,0.0
108862,1,0.0
108864,9,0.01
108866,1,0.0
108869,2,0.0
108871,4,0.0
108873,4,0.0
108875,4,0.0
108877,1,0.0
108879,3,0.0
108882,1,0.0
108885,1,0.0
108888,1,0.0
108891,3,0.0
108893,3,0.0
108895,2,0.0
108899,28,0.02
108901,3,0.0
108914,1,0.0
108916,1,0.0
108924,1,0.0
108928,283,0.2
108930,3,0.0
108932,1181,0.85
108934,3,0.0
108936,1,0.0
108938,4,0.0
108940,6,0.0
108942,1,0.0
108945,370,0.27
108947,2,0.0
108949,47,0.03
108951,1,0.0
108953,4,0.0
108968,2,0.0
108977,26,0.02
108979,177,0.13
108981,155,0.11
108983,90,0.06
108987,2,0.0
108989,4,0.0
108991,2,0.0
109000,5,0.0
109002,4,0.0
109004,7,0.01
109006,1,0.0
109008,2,0.0
109010,1,0.0
109019,1,0.0
109027,3,0.0
109030,1,0.0
109032,1,0.0
109034,2,0.0
109038,2,0.0
109042,39,0.03
109045,4,0.0
109055,3,0.0
109057,1,0.0
109060,1,0.0
109062,3,0.0
109064,5,0.0
109066,2,0.0
109069,1,0.0
109072,49,0.04
109074,7,0.01
109076,2,0.0
109093,3,0.0
109096,2,0.0
109098,1,0.0
109102,1,0.0
109104,1,0.0
109106,1,0.0
109108,2,0.0
109151,5,0.0
109153,3,0.0
109155,10,0.01
109157,39,0.03
109159,1,0.0
109161,35,0.03
109168,1,0.0
109173,1,0.0
109177,1,0.0
109179,1,0.0
109181,26,0.02
109183,11,0.01
109185,2,0.0
109187,88,0.06
109189,16,0.01
109191,56,0.04
109193,2,0.0
109195,3,0.0
109197,6,0.0
109199,9,0.01
109201,2,0.0
109203,2,0.0
109205,5,0.0
109207,1,0.0
109209,2,0.0
109226,1,0.0
109229,1,0.0
109235,1,0.0
109237,2,0.0
109239,2,0.0
109241,3,0.0
109243,57,0.04
109249,1,0.0
109251,4,0.0
109253,1,0.0
109256,2,0.0
109265,1,0.0
109267,2,0.0
109269,1,0.0
109277,4,0.0
109280,14,0.01
109282,4,0.0
109284,2,0.0
109290,1,0.0
109295,10,0.01
109313,4,0.0
109315,2,0.0
109317,10,0.01
109321,12,0.01
109323,5,0.0
109325,1,0.0
109330,10,0.01
109351,2,0.0
109353,1,0.0
109355,1,0.0
109359,1,0.0
109362,1,0.0
109364,8,0.01
109366,4,0.0
109368,5,0.0
109370,2,0.0
109372,17,0.01
109374,2230,1.61
109376,24,0.02
109379,3,0.0
109381,1,0.0
109383,5,0.0
109385,3,0.0
109388,6,0.0
109390,5,0.0
109397,3,0.0
109399,4,0.0
109416,5,0.0
109418,2,0.0
109420,20,0.01
109423,15,0.01
109425,12,0.01
109430,2,0.0
109434,1,0.0
109436,2,0.0
109441,1,0.0
109444,1,0.0
109446,2,0.0
109448,1,0.0
109450,3,0.0
109452,19,0.01
109455,2,0.0
109457,2,0.0
109459,1,0.0
109461,8,0.01
109463,4,0.0
109470,2,0.0
109472,23,0.02
109474,1,0.0
109476,1,0.0
109479,1,0.0
109481,1,0.0
109483,80,0.06
109485,5,0.0
109487,1739,1.26
109489,2,0.0
109492,4,0.0
109514,2,0.0
109516,3,0.0
109520,1,0.0
109522,1,0.0
109524,1,0.0
109526,1,0.0
109529,2,0.0
109533,2,0.0
109542,5,0.0
109556,7,0.01
109563,3,0.0
109565,1,0.0
109567,1,0.0
109569,103,0.07
109571,1,0.0
109573,2,0.0
109576,14,0.01
109578,345,0.25
109580,6,0.0
109592,3,0.0
109594,3,0.0
109596,12,0.01
109598,3,0.0
109600,1,0.0
109602,1,0.0
109607,16,0.01
109613,1,0.0
109616,1,0.0
109621,5,0.0
109623,1,0.0
109627,11,0.01
109629,10,0.01
109633,15,0.01
109635,6,0.0
109638,2,0.0
109640,3,0.0
109643,1,0.0
109649,2,0.0
109653,1,0.0
109665,1,0.0
109667,1,0.0
109671,2,0.0
109673,353,0.25
109675,9,0.01
109677,2,0.0
109680,3,0.0
109682,1,0.0
109684,7,0.01
109687,21,0.02
109697,16,0.01
109701,1,0.0
109704,1,0.0
109708,1,0.0
109710,2,0.0
109713,6,0.0
109715,1,0.0
109718,3,0.0
109720,18,0.01
109723,12,0.01
109726,1,0.0
109728,2,0.0
109731,9,0.01
109733,13,0.01
109736,1,0.0
109738,2,0.0
109740,72,0.05
109742,46,0.03
109764,1,0.0
109769,10,0.01
109771,1,0.0
109773,2,0.0
109776,1,0.0
109779,1,0.0
109781,7,0.01
109783,1,0.0
109786,3,0.0
109788,10,0.01
109790,1,0.0
109793,3,0.0
109796,1,0.0
109798,1,0.0
109800,4,0.0
109802,6,0.0
109804,1,0.0
109806,2,0.0
109808,1,0.0
109810,1,0.0
109812,1,0.0
109833,2,0.0
109839,1,0.0
109846,91,0.07
109848,240,0.17
109850,129,0.09
109853,18,0.01
109858,3,0.0
109862,1,0.0
109864,189,0.14
109869,2,0.0
109877,1,0.0
109881,1,0.0
109887,1,0.0
109889,4,0.0
109891,1,0.0
109893,3,0.0
109895,124,0.09
109897,6,0.0
109902,1,0.0
109904,1,0.0
109912,1,0.0
109921,1,0.0
109923,3,0.0
109925,8,0.01
109927,6,0.0
109929,2,0.0
109931,2,0.0
109935,5,0.0
109939,3,0.0
109941,13,0.01
109943,1,0.0
109945,2,0.0
109947,2,0.0
109949,1,0.0
109951,3,0.0
109953,6,0.0
109963,10,0.01
109965,4,0.0
109968,13,0.01
109971,13,0.01
109981,1,0.0
109983,1,0.0
109985,1,0.0
109987,1,0.0
109989,6,0.0
109991,3,0.0
109993,4,0.0
109995,7,0.01
109997,3,0.0
110001,4,0.0
110004,1,0.0
110006,1,0.0
110008,2,0.0
110026,2,0.0
110030,3,0.0
110032,1,0.0
110034,1,0.0
110039,19,0.01
110042,1,0.0
110044,7,0.01
110046,1,0.0
110048,2,0.0
110052,1,0.0
110056,1,0.0
110058,4,0.0
110061,1,0.0
110063,1,0.0
110067,2,0.0
110070,1,0.0
110086,1,0.0
110090,1,0.0
110097,1,0.0
110102,1261,0.91
110104,3,0.0
110106,5,0.0
110110,31,0.02
110114,1,0.0
110116,2,0.0
110119,2,0.0
110123,2,0.0
110127,351,0.25
110130,26,0.02
110132,11,0.01
110134,1,0.0
110138,3,0.0
110140,1,0.0
110159,2,0.0
110163,1,0.0
110167,1,0.0
110169,3,0.0
110171,2,0.0
110173,2,0.0
110177,2,0.0
110179,1,0.0
110181,6,0.0
110194,28,0.02
110196,1,0.0
110198,3,0.0
110200,2,0.0
110216,7,0.01
110219,2,0.0
110223,1,0.0
110225,3,0.0
110227,1,0.0
110229,1,0.0
110233,1,0.0
110235,4,0.0
110240,4,0.0
110255,2,0.0
110259,1,0.0
110265,1,0.0
110267,2,0.0
110269,3,0.0
110273,6,0.0
110276,1,0.0
110278,1,0.0
110281,2,0.0
110284,1,0.0
110286,31,0.02
110288,1,0.0
110293,1,0.0
110295,38,0.03
110297,82,0.06
110310,3,0.0
110312,10,0.01
110314,2,0.0
110316,1,0.0
110318,1,0.0
110320,2,0.0
110322,38,0.03
110324,4,0.0
110326,2,0.0
110328,10,0.01
110330,2,0.0
110337,7,0.01
110339,7,0.01
110342,1,0.0
110346,10,0.01
110348,13,0.01
110350,10,0.01
110352,1,0.0
110366,1,0.0
110372,4,0.0
110375,1,0.0
110380,16,0.01
110387,21,0.02
110390,8,0.01
110403,1,0.0
110405,1,0.0
110407,83,0.06
110409,2,0.0
110412,2,0.0
110415,4,0.0
110417,2,0.0
110419,1,0.0
110426,8,0.01
110431,2,0.0
110433,3,0.0
110437,2,0.0
110439,2,0.0
110441,1,0.0
110445,44,0.03
110447,1,0.0
110449,1,0.0
110451,16,0.01
110453,69,0.05
110455,4,0.0
110457,2,0.0
110459,2,0.0
110461,32,0.02
110482,2,0.0
110484,6,0.0
110486,2,0.0
110491,2,0.0
110497,1,0.0
110501,215,0.16
110503,11,0.01
110505,6,0.0
110508,2,0.0
110510,1,0.0
110512,4,0.0
110515,2,0.0
110533,1,0.0
110535,1,0.0
110537,2,0.0
110541,1,0.0
110546,1,0.0
110548,5,0.0
110551,1,0.0
110553,504,0.36
110555,1,0.0
110557,3,0.0
110562,1,0.0
110564,1,0.0
110566,30,0.02
110568,1,0.0
110580,2,0.0
110582,2,0.0
110584,1,0.0
110586,164,0.12
110588,4,0.0
110591,90,0.06
110593,5,0.0
110597,6,0.0
110599,1,0.0
110601,1,0.0
110603,25,0.02
110607,4,0.0
110609,2,0.0
110611,39,0.03
110613,1,0.0
110627,1,0.0
110629,1,0.0
110633,3,0.0
110635,1,0.0
110637,2,0.0
110639,7,0.01
110641,1,0.0
110643,1,0.0
110645,11,0.01
110649,4,0.0
110653,1,0.0
110655,68,0.05
110657,1,0.0
110669,5,0.0
110671,2,0.0
110673,2,0.0
110675,38,0.03
110678,14,0.01
110686,1,0.0
110718,35,0.03
110730,370,0.27
110739,1,0.0
110744,1,0.0
110746,9,0.01
110748,6,0.0
110750,21,0.02
110752,3,0.0
110763,1,0.0
110765,4,0.0
110769,2,0.0
110771,131,0.09
110773,7,0.01
110779,1,0.0
110781,19,0.01
110788,2,0.0
110790,1,0.0
110792,3,0.0
110794,1,0.0
110796,29,0.02
110798,1,0.0
110800,1,0.0
110802,1,0.0
110805,1,0.0
110807,1,0.0
110809,34,0.02
110811,1,0.0
110813,6,0.0
110818,1,0.0
110824,2,0.0
110826,28,0.02
110828,18,0.01
110845,1,0.0
110850,2,0.0
110852,1,0.0
110854,1,0.0
110858,6,0.0
110860,3,0.0
110867,2,0.0
110871,16,0.01
110873,31,0.02
110880,1,0.0
110882,181,0.13
110884,2,0.0
110889,1,0.0
110892,3,0.0
110895,2,0.0
110897,4,0.0
110899,17,0.01
110921,1,0.0
110948,2,0.0
110951,1,0.0
110966,2,0.0
110968,69,0.05
110970,4,0.0
110975,4,0.0
110982,1,0.0
110984,1,0.0
111031,1,0.0
111036,1,0.0
111038,1,0.0
111040,1,0.0
111042,1,0.0
111044,1,0.0
111046,1,0.0
111050,3,0.0
111100,1,0.0
111103,1,0.0
111105,2,0.0
111107,1,0.0
111109,4,0.0
111111,3,0.0
111113,318,0.23
111115,4,0.0
111119,2,0.0
111124,1,0.0
111126,1,0.0
111128,1,0.0
111130,11,0.01
111142,1,0.0
111144,1,0.0
111146,1,0.0
111170,1,0.0
111226,1,0.0
111228,2,0.0
111230,1,0.0
111233,2,0.0
111235,87,0.06
111237,1,0.0
111245,15,0.01
111247,2,0.0
111249,58,0.04
111251,42,0.03
111253,1,0.0
111255,6,0.0
111257,1,0.0
111259,14,0.01
111261,2,0.0
111264,1,0.0
111266,4,0.0
111283,4,0.0
111285,2,0.0
111287,5,0.0
111290,8,0.01
111303,5,0.0
111310,3,0.0
111312,1,0.0
111314,7,0.01
111316,1,0.0
111320,15,0.01
111329,2,0.0
111332,3,0.0
111343,1,0.0
111345,1,0.0
111347,3,0.0
111349,1,0.0
111351,2,0.0
111360,544,0.39
111362,1534,1.11
111364,548,0.4
111368,1,0.0
111370,1,0.0
111373,3,0.0
111375,44,0.03
111377,3,0.0
111380,1,0.0
111384,102,0.07
111387,28,0.02
111389,13,0.01
111401,2,0.0
111403,3,0.0
111405,2,0.0
111407,2,0.0
111409,3,0.0
111411,2,0.0
111436,19,0.01
111439,1,0.0
111441,7,0.01
111443,352,0.25
111445,2,0.0
111447,3,0.0
111449,3,0.0
111451,1,0.0
111453,1,0.0
111456,2,0.0
111458,3,0.0
111460,12,0.01
111462,1,0.0
111464,1,0.0
111468,3,0.0
111486,4,0.0
111499,2,0.0
111505,1,0.0
111507,1,0.0
111509,2,0.0
111515,2,0.0
111517,2,0.0
111529,40,0.03
111542,1,0.0
111544,5,0.0
111546,1,0.0
111548,1,0.0
111551,25,0.02
111553,5,0.0
111566,1,0.0
111578,2,0.0
111583,1,0.0
111587,8,0.01
111589,6,0.0
111592,5,0.0
111595,1,0.0
111601,1,0.0
111603,4,0.0
111614,1,0.0
111617,76,0.05
111622,220,0.16
111624,3,0.0
111626,6,0.0
111628,4,0.0
111630,12,0.01
111632,1,0.0
111638,1,0.0
111640,1,0.0
111644,5,0.0
111647,9,0.01
111649,1,0.0
111653,3,0.0
111655,1,0.0
111659,489,0.35
111661,40,0.03
111663,9,0.01
111680,12,0.01
111689,1,0.0
111694,1,0.0
111696,1,0.0
111700,1,0.0
111702,1,0.0
111704,4,0.0
111716,1,0.0
111722,1,0.0
111726,3,0.0
111732,10,0.01
111734,13,0.01
111740,1,0.0
111743,197,0.14
111745,4,0.0
111749,1,0.0
111752,1,0.0
111755,4,0.0
111757,4,0.0
111759,1666,1.2
111762,2,0.0
111764,19,0.01
111766,2,0.0
111774,1,0.0
111776,4,0.0
111778,26,0.02
111783,7,0.01
111785,1,0.0
111787,1,0.0
111789,1,0.0
111793,1,0.0
111795,46,0.03
111797,1,0.0
111800,9,0.01
111809,1,0.0
111811,4,0.0
111813,3,0.0
111815,4,0.0
111817,3,0.0
111844,4,0.0
111846,1,0.0
111848,1,0.0
111850,1,0.0
111852,8,0.01
111854,2,0.0
111856,3,0.0
111868,1,0.0
111872,1,0.0
111878,3,0.0
111880,3,0.0
111882,1,0.0
111885,1,0.0
111887,9,0.01
111899,1,0.0
111913,6,0.0
111915,8,0.01
111921,376,0.27
111924,14,0.01
111929,1,0.0
111931,7,0.01
111944,1,0.0
111961,5,0.0
111990,2,0.0
111993,11,0.01
111995,2,0.0
111999,3,0.0
112001,1,0.0
112003,1,0.0
112006,51,0.04
112013,1,0.0
112015,1,0.0
112019,2,0.0
112021,1,0.0
112056,1,0.0
112060,4,0.0
112062,2,0.0
112064,1,0.0
112066,8,0.01
112070,38,0.03
112072,1,0.0
112078,2,0.0
112083,9,0.01
112085,9,0.01
112087,25,0.02
112089,5,0.0
112091,19,0.01
112093,1,0.0
112112,3,0.0
112118,1,0.0
112138,536,0.39
112163,1,0.0
112165,9,0.01
112171,261,0.19
112173,2,0.0
112175,678,0.49
112177,1,0.0
112179,1,0.0
112181,1,0.0
112183,840,0.61
112185,2,0.0
112193,5,0.0
112204,1,0.0
112214,1,0.0
112226,6,0.0
112229,3,0.0
112236,1,0.0
112240,1,0.0
112245,7,0.01
112249,1,0.0
112251,1,0.0
112253,1,0.0
112255,3,0.0
112257,1,0.0
112261,2,0.0
112273,1,0.0
112275,6,0.0
112277,6,0.0
112279,6,0.0
112281,4,0.0
112283,6,0.0
112288,3,0.0
112290,913,0.66
112293,6,0.0
112297,1,0.0
112299,2,0.0
112301,3,0.0
112303,13,0.01
112307,2,0.0
112309,2,0.0
112316,55,0.04
112320,4,0.0
112326,3,0.0
112328,1,0.0
112330,1,0.0
112332,2,0.0
112334,47,0.03
112338,5,0.0
112340,2,0.0
112342,2,0.0
112351,1,0.0
112355,2,0.0
112359,4,0.0
112365,1,0.0
112367,1,0.0
112370,281,0.2
112381,7,0.01
112383,1,0.0
112389,4,0.0
112395,1,0.0
112399,21,0.02
112404,6,0.0
112406,3,0.0
112412,3,0.0
112416,1,0.0
112421,86,0.06
112423,2,0.0
112425,3,0.0
112434,3,0.0
112436,11,0.01
112439,1,0.0
112442,3,0.0
112444,2,0.0
112446,4,0.0
112448,1,0.0
112450,42,0.03
112452,2,0.0
112454,5,0.0
112458,1,0.0
112460,15,0.01
112465,2,0.0
112467,1,0.0
112469,8,0.01
112471,1,0.0
112473,1,0.0
112479,1,0.0
112481,6,0.0
112483,2,0.0
112485,5,0.0
112488,7,0.01
112493,2,0.0
112495,10,0.01
112497,36,0.03
112501,4,0.0
112506,4,0.0
112512,8,0.01
112515,123,0.09
112517,1,0.0
112519,2,0.0
112538,1,0.0
112548,1,0.0
112550,5,0.0
112552,602,0.43
112554,1,0.0
112556,1479,1.07
112577,2,0.0
112580,18,0.01
112582,61,0.04
112586,2,0.0
112589,1,0.0
112594,2,0.0
112596,2,0.0
112599,1,0.0
112601,1,0.0
112603,1,0.0
112606,1,0.0
112610,1,0.0
112621,1,0.0
112623,759,0.55
112625,4,0.0
112637,1,0.0
112640,3,0.0
112642,4,0.0
112650,2,0.0
112653,10,0.01
112655,5,0.0
112657,1,0.0
112663,1,0.0
112665,3,0.0
112672,1,0.0
112689,6,0.0
112693,2,0.0
112705,1,0.0
112710,5,0.0
112723,1,0.0
112725,5,0.0
112727,30,0.02
112729,2,0.0
112731,3,0.0
112733,3,0.0
112735,3,0.0
112741,2,0.0
112743,1,0.0
112749,12,0.01
112753,1,0.0
112759,1,0.0
112764,1,0.0
112767,4,0.0
112770,1,0.0
112772,3,0.0
112774,1,0.0
112776,2,0.0
112778,1,0.0
112780,1,0.0
112782,1,0.0
112784,2,0.0
112788,114,0.08
112790,1,0.0
112792,1,0.0
112798,1,0.0
112800,2,0.0
112802,1,0.0
112804,85,0.06
112807,5,0.0
112809,6,0.0
112811,5,0.0
112814,1,0.0
112816,1,0.0
112818,82,0.06
112842,1,0.0
112844,1,0.0
112850,13,0.01
112852,2049,1.48
112854,4,0.0
112856,1,0.0
112864,1,0.0
112866,5,0.0
112868,72,0.05
112871,1,0.0
112877,1,0.0
112882,1,0.0
112890,6,0.0
112893,1,0.0
112895,16,0.01
112897,162,0.12
112903,4,0.0
112905,1,0.0
112907,1,0.0
112909,1,0.0
112911,100,0.07
112913,17,0.01
112921,1,0.0
112923,1,0.0
112925,2,0.0
112929,6,0.0
112931,1,0.0
112938,2,0.0
112940,152,0.11
112942,1,0.0
112944,1,0.0
112946,41,0.03
112948,1,0.0
112950,2,0.0
112953,1,0.0
112955,2,0.0
112957,1,0.0
112959,3,0.0
112961,2,0.0
112974,6,0.0
112976,1,0.0
112978,1,0.0
112982,1,0.0
112988,5,0.0
112990,1,0.0
112992,1,0.0
112995,3,0.0
112999,1,0.0
113001,1,0.0
113014,1,0.0
113016,1,0.0
113020,1,0.0
113022,3,0.0
113024,1,0.0
113029,1,0.0
113033,1,0.0
113035,3,0.0
113037,2,0.0
113039,1,0.0
113041,2,0.0
113043,1,0.0
113045,1,0.0
113048,2,0.0
113062,4,0.0
113064,44,0.03
113066,2,0.0
113068,2,0.0
113071,20,0.01
113073,4,0.0
113080,3,0.0
113083,2,0.0
113089,9,0.01
113092,5,0.0
113103,20,0.01
113105,4,0.0
113112,13,0.01
113122,1,0.0
113126,2,0.0
113128,1,0.0
113130,4,0.0
113132,1,0.0
113139,2,0.0
113143,1,0.0
113149,1,0.0
113152,2,0.0
113159,27,0.02
113162,1,0.0
113186,9,0.01
113188,45,0.03
113190,3,0.0
113203,1,0.0
113205,3,0.0
113207,37,0.03
113209,2,0.0
113214,2,0.0
113216,8,0.01
113218,3,0.0
113220,4,0.0
113223,1,0.0
113225,93,0.07
113227,1,0.0
113232,1,0.0
113234,2,0.0
113238,2,0.0
113240,26,0.02
113244,1,0.0
113246,2,0.0
113250,16,0.01
113252,40,0.03
113254,3,0.0
113256,1,0.0
113261,1,0.0
113263,3,0.0
113275,156,0.11
113278,46,0.03
113280,2,0.0
113282,2,0.0
113284,2,0.0
113300,4,0.0
113304,1,0.0
113306,1,0.0
113309,1,0.0
113313,9,0.01
113315,11,0.01
113325,1,0.0
113337,1,0.0
113343,1,0.0
113345,77,0.06
113348,172,0.12
113350,7,0.01
113352,1,0.0
113354,1,0.0
113358,1,0.0
113364,10,0.01
113370,2,0.0
113374,11,0.01
113376,1,0.0
113378,150,0.11
113380,1,0.0
113394,6,0.0
113416,3,0.0
113420,2,0.0
113428,1,0.0
113430,2,0.0
113432,1,0.0
113434,2,0.0
113449,3,0.0
113451,3,0.0
113453,77,0.06
113457,1,0.0
113459,2,0.0
113464,1,0.0
113466,1,0.0
113470,1,0.0
113472,3,0.0
113474,8,0.01
113476,1,0.0
113478,1,0.0
113497,1,0.0
113499,5,0.0
113501,13,0.01
113503,3,0.0
113505,2,0.0
113507,1,0.0
113510,3,0.0
113513,1,0.0
113515,1,0.0
113521,3,0.0
113532,28,0.02
113534,11,0.01
113536,2,0.0
113539,1,0.0
113541,1,0.0
113543,1,0.0
113545,1,0.0
113555,1,0.0
113557,5,0.0
113559,5,0.0
113561,1,0.0
113563,1,0.0
113565,17,0.01
113567,1,0.0
113573,251,0.18
113575,3,0.0
113577,1,0.0
113582,3,0.0
113585,1,0.0
113604,64,0.05
113606,2,0.0
113608,1,0.0
113612,2,0.0
113618,1,0.0
113630,8,0.01
113632,3,0.0
113634,2,0.0
113636,1,0.0
113638,1,0.0
113640,9,0.01
113642,25,0.02
113644,2,0.0
113646,2,0.0
113648,2,0.0
113661,1,0.0
113674,7,0.01
113692,2,0.0
113696,17,0.01
113698,2,0.0
113701,1,0.0
113703,2,0.0
113705,59,0.04
113707,3,0.0
113709,1,0.0
113711,3,0.0
113715,1,0.0
113717,2,0.0
113719,1,0.0
113721,1,0.0
113723,1,0.0
113725,1,0.0
113739,1,0.0
113741,130,0.09
113743,1,0.0
113746,3,0.0
113749,1,0.0
113751,3,0.0
113757,1,0.0
113765,1,0.0
113767,6,0.0
113769,15,0.01
113771,2,0.0
113773,2,0.0
113775,27,0.02
113778,2,0.0
113780,44,0.03
113783,1,0.0
113790,1,0.0
113793,2,0.0
113798,3,0.0
113800,2,0.0
113816,1,0.0
113829,73,0.05
113831,1,0.0
113834,2,0.0
113836,1,0.0
113840,2,0.0
113843,5,0.0
113845,1,0.0
113847,1,0.0
113849,1,0.0
113851,3,0.0
113853,2,0.0
113855,1,0.0
113857,1,0.0
113860,1,0.0
113862,73,0.05
113864,1,0.0
113866,4,0.0
113868,14,0.01
113889,11,0.01
113891,2,0.0
113895,1,0.0
113898,1,0.0
113902,3,0.0
113904,1,0.0
113906,3,0.0
113908,1,0.0
113911,1,0.0
113924,2,0.0
113933,1,0.0
113938,3,0.0
113943,1,0.0
113945,1,0.0
113947,1,0.0
113951,2,0.0
113953,1,0.0
113955,1,0.0
113968,3,0.0
113970,1,0.0
113972,1,0.0
113974,2,0.0
113976,3,0.0
113981,1,0.0
113983,1,0.0
113997,1,0.0
113999,1,0.0
114001,1,0.0
114003,4,0.0
114007,52,0.04
114009,3,0.0
114011,1,0.0
114013,7,0.01
114015,1,0.0
114017,1,0.0
114028,86,0.06
114033,35,0.03
114035,13,0.01
114040,2,0.0
114042,24,0.02
114044,11,0.01
114046,17,0.01
114048,2,0.0
114060,109,0.08
114062,4,0.0
114064,1,0.0
114066,19,0.01
114068,2,0.0
114070,4,0.0
114072,1,0.0
114074,67,0.05
114078,3,0.0
114082,31,0.02
114085,3,0.0
114087,1,0.0
114093,1,0.0
114119,1,0.0
114122,4,0.0
114124,2,0.0
114126,3,0.0
114130,3,0.0
114138,1,0.0
114140,1,0.0
114142,1,0.0
114146,2,0.0
114161,4,0.0
114164,2,0.0
114166,2,0.0
114170,1,0.0
114172,1,0.0
114174,1,0.0
114177,1,0.0
114180,436,0.31
114182,8,0.01
114184,18,0.01
114186,1,0.0
114188,1,0.0
114191,1,0.0
114193,1,0.0
114195,3,0.0
114197,1,0.0
114199,1,0.0
114214,1,0.0
114217,1,0.0
114232,1,0.0
114234,1,0.0
114236,1,0.0
114238,1,0.0
114240,7,0.01
114242,16,0.01
114244,14,0.01
114246,95,0.07
114248,9,0.01
114250,12,0.01
114252,1,0.0
114254,1,0.0
114256,1,0.0
