userId,n_u,pct_items_rated
119450,247,0.92
119451,22,0.08
119452,68,0.25
119453,37,0.14
119454,54,0.2
119455,74,0.28
119456,143,0.53
119457,156,0.58
119458,93,0.35
119459,116,0.43
119460,354,1.32
119461,79,0.3
119462,30,0.11
119463,51,0.19
119464,34,0.13
119465,305,1.14
119466,360,1.35
119467,791,2.96
119468,39,0.15
119469,23,0.09
119470,52,0.19
119471,47,0.18
119472,124,0.46
119473,239,0.89
119474,75,0.28
119475,51,0.19
119476,147,0.55
119477,34,0.13
119478,198,0.74
119479,164,0.61
119480,394,1.47
119481,112,0.42
119482,30,0.11
119483,94,0.35
119484,46,0.17
119485,52,0.19
119486,741,2.77
119487,22,0.08
119488,52,0.19
119489,20,0.07
119490,77,0.29
119491,45,0.17
119492,22,0.08
119493,350,1.31
119494,26,0.1
119495,44,0.16
119496,99,0.37
119497,26,0.1
119498,110,0.41
119499,42,0.16
119500,58,0.22
119501,420,1.57
119502,92,0.34
119503,80,0.3
119504,23,0.09
119505,26,0.1
119506,1082,4.05
119507,34,0.13
119508,134,0.5
119509,34,0.13
119510,25,0.09
119511,24,0.09
119512,23,0.09
119513,20,0.07
119514,28,0.1
119515,487,1.82
119516,95,0.36
119517,249,0.93
119518,69,0.26
119519,21,0.08
119520,137,0.51
119521,58,0.22
119522,86,0.32
119523,234,0.87
119524,128,0.48
119525,228,0.85
119526,27,0.1
119527,118,0.44
119528,49,0.18
119529,118,0.44
119530,60,0.22
119531,2685,10.04
119532,96,0.36
119533,29,0.11
119534,102,0.38
119535,975,3.65
119536,141,0.53
119537,25,0.09
119538,22,0.08
119539,416,1.56
119540,103,0.39
119541,20,0.07
119542,788,2.95
119543,30,0.11
119544,44,0.16
119545,34,0.13
119546,134,0.5
119547,45,0.17
119548,55,0.21
119549,56,0.21
119550,27,0.1
119551,36,0.13
119552,24,0.09
119553,170,0.64
119554,51,0.19
119555,59,0.22
119556,45,0.17
119557,62,0.23
119558,170,0.64
119559,35,0.13
119560,38,0.14
119561,213,0.8
119562,301,1.13
119563,315,1.18
119564,24,0.09
119565,21,0.08
119566,24,0.09
119567,72,0.27
119568,59,0.22
119569,239,0.89
119570,44,0.16
119571,104,0.39
119572,131,0.49
119573,45,0.17
119574,234,0.87
119575,393,1.47
119576,53,0.2
119577,59,0.22
119578,394,1.47
119579,21,0.08
119580,29,0.11
119581,75,0.28
119582,40,0.15
119583,108,0.4
119584,110,0.41
119585,251,0.94
119586,523,1.96
119587,35,0.13
119588,30,0.11
119589,111,0.42
119590,215,0.8
119591,469,1.75
119592,70,0.26
119593,33,0.12
119594,24,0.09
119595,30,0.11
119596,35,0.13
119597,36,0.13
119598,62,0.23
119599,30,0.11
119600,42,0.16
119601,23,0.09
119602,37,0.14
119603,216,0.81
119604,126,0.47
119605,145,0.54
119606,165,0.62
119607,44,0.16
119608,120,0.45
119609,356,1.33
119610,348,1.3
119611,38,0.14
119612,94,0.35
119613,22,0.08
119614,78,0.29
119615,29,0.11
119616,268,1.0
119617,31,0.12
119618,232,0.87
119619,63,0.24
119620,64,0.24
119621,36,0.13
119622,44,0.16
119623,76,0.28
119624,41,0.15
119625,88,0.33
119626,41,0.15
119627,74,0.28
119628,22,0.08
119629,20,0.07
119630,109,0.41
119631,263,0.98
119632,34,0.13
119633,136,0.51
119634,41,0.15
119635,422,1.58
119636,169,0.63
119637,24,0.09
119638,43,0.16
119639,241,0.9
119640,63,0.24
119641,39,0.15
119642,218,0.82
119643,154,0.58
119644,20,0.07
119645,107,0.4
119646,65,0.24
119647,24,0.09
119648,69,0.26
119649,90,0.34
119650,29,0.11
119651,135,0.5
119652,125,0.47
119653,32,0.12
119654,504,1.88
119655,902,3.37
119656,27,0.1
119657,31,0.12
119658,30,0.11
119659,385,1.44
119660,63,0.24
119661,1361,5.09
119662,52,0.19
119663,103,0.39
119664,936,3.5
119665,47,0.18
119666,192,0.72
119667,88,0.33
119668,29,0.11
119669,29,0.11
119670,26,0.1
119671,220,0.82
119672,307,1.15
119673,48,0.18
119674,55,0.21
119675,1307,4.89
119676,69,0.26
119677,1322,4.94
119678,225,0.84
119679,83,0.31
119680,39,0.15
119681,49,0.18
119682,25,0.09
119683,242,0.9
119684,180,0.67
119685,133,0.5
119686,133,0.5
119687,100,0.37
119688,301,1.13
119689,25,0.09
119690,44,0.16
119691,101,0.38
119692,22,0.08
119693,183,0.68
119694,39,0.15
119695,264,0.99
119696,31,0.12
119697,31,0.12
119698,257,0.96
119699,566,2.12
119700,164,0.61
119701,576,2.15
119702,20,0.07
119703,31,0.12
119704,104,0.39
119705,23,0.09
119706,61,0.23
119707,265,0.99
119708,23,0.09
119709,74,0.28
119710,23,0.09
119711,41,0.15
119712,51,0.19
119713,23,0.09
119714,385,1.44
119715,253,0.95
119716,36,0.13
119717,20,0.07
119718,21,0.08
119719,97,0.36
119720,56,0.21
119721,58,0.22
119722,95,0.36
119723,225,0.84
119724,937,3.5
119725,58,0.22
119726,55,0.21
119727,20,0.07
119728,86,0.32
119729,28,0.1
119730,57,0.21
119731,41,0.15
119732,27,0.1
119733,338,1.26
119734,837,3.13
119735,267,1.0
119736,43,0.16
119737,103,0.39
119738,85,0.32
119739,43,0.16
119740,34,0.13
119741,225,0.84
119742,22,0.08
119743,24,0.09
119744,91,0.34
119745,56,0.21
119746,274,1.02
119747,20,0.07
119748,456,1.71
119749,100,0.37
119750,86,0.32
119751,53,0.2
119752,115,0.43
119753,36,0.13
119754,21,0.08
119755,146,0.55
119756,194,0.73
119757,1096,4.1
119758,285,1.07
119759,75,0.28
119760,37,0.14
119761,265,0.99
119762,79,0.3
119763,42,0.16
119764,146,0.55
119765,72,0.27
119766,34,0.13
119767,23,0.09
119768,65,0.24
119769,48,0.18
119770,53,0.2
119771,43,0.16
119772,52,0.19
119773,201,0.75
119774,135,0.5
119775,33,0.12
119776,371,1.39
119777,100,0.37
119778,655,2.45
119779,51,0.19
119780,181,0.68
119781,42,0.16
119782,31,0.12
119783,31,0.12
119784,34,0.13
119785,125,0.47
119786,570,2.13
119787,85,0.32
119788,127,0.47
119789,39,0.15
119790,66,0.25
119791,1046,3.91
119792,96,0.36
119793,65,0.24
119794,236,0.88
119795,83,0.31
119796,279,1.04
119797,80,0.3
119798,150,0.56
119799,103,0.39
119800,680,2.54
119801,25,0.09
119802,31,0.12
119803,407,1.52
119804,148,0.55
119805,45,0.17
119806,101,0.38
119807,27,0.1
119808,42,0.16
119809,617,2.31
119810,61,0.23
119811,965,3.61
119812,64,0.24
119813,38,0.14
119814,21,0.08
119815,186,0.7
119816,28,0.1
119817,46,0.17
119818,69,0.26
119819,55,0.21
119820,248,0.93
119821,24,0.09
119822,193,0.72
119823,33,0.12
119824,319,1.19
119825,107,0.4
119826,35,0.13
119827,23,0.09
119828,212,0.79
119829,27,0.1
119830,52,0.19
119831,118,0.44
119832,22,0.08
119833,97,0.36
119834,43,0.16
119835,37,0.14
119836,59,0.22
119837,41,0.15
119838,207,0.77
119839,131,0.49
119840,148,0.55
119841,22,0.08
119842,747,2.79
119843,90,0.34
119844,45,0.17
119845,78,0.29
119846,253,0.95
119847,26,0.1
119848,56,0.21
119849,159,0.59
119850,61,0.23
119851,64,0.24
119852,73,0.27
119853,83,0.31
119854,83,0.31
119855,312,1.17
119856,47,0.18
119857,47,0.18
119858,119,0.44
119859,52,0.19
119860,66,0.25
119861,198,0.74
119862,38,0.14
119863,48,0.18
119864,57,0.21
119865,124,0.46
119866,43,0.16
119867,64,0.24
119868,41,0.15
119869,748,2.8
119870,318,1.19
119871,28,0.1
119872,247,0.92
119873,43,0.16
119874,78,0.29
119875,111,0.42
119876,125,0.47
119877,234,0.87
119878,25,0.09
119879,97,0.36
119880,210,0.79
119881,20,0.07
119882,211,0.79
119883,31,0.12
119884,169,0.63
119885,46,0.17
119886,33,0.12
119887,62,0.23
119888,27,0.1
119889,83,0.31
119890,21,0.08
119891,41,0.15
119892,53,0.2
119893,68,0.25
119894,61,0.23
119895,20,0.07
119896,84,0.31
119897,548,2.05
119898,49,0.18
119899,37,0.14
119900,36,0.13
119901,60,0.22
119902,26,0.1
119903,42,0.16
119904,100,0.37
119905,34,0.13
119906,32,0.12
119907,106,0.4
119908,29,0.11
119909,21,0.08
119910,20,0.07
119911,26,0.1
119912,55,0.21
119913,465,1.74
119914,34,0.13
119915,380,1.42
119916,587,2.19
119917,233,0.87
119918,45,0.17
119919,74,0.28
119920,42,0.16
119921,27,0.1
119922,44,0.16
119923,33,0.12
119924,50,0.19
119925,523,1.96
119926,71,0.27
119927,107,0.4
119928,100,0.37
119929,43,0.16
119930,29,0.11
119931,65,0.24
119932,88,0.33
119933,56,0.21
119934,58,0.22
119935,342,1.28
119936,51,0.19
119937,25,0.09
119938,140,0.52
119939,55,0.21
119940,37,0.14
119941,128,0.48
119942,44,0.16
119943,107,0.4
119944,54,0.2
119945,93,0.35
119946,172,0.64
119947,567,2.12
119948,74,0.28
119949,62,0.23
119950,58,0.22
119951,56,0.21
119952,38,0.14
119953,111,0.42
119954,20,0.07
119955,39,0.15
119956,29,0.11
119957,20,0.07
119958,134,0.5
119959,32,0.12
119960,83,0.31
119961,29,0.11
119962,57,0.21
119963,784,2.93
119964,48,0.18
119965,41,0.15
119966,27,0.1
119967,37,0.14
119968,24,0.09
119969,185,0.69
119970,30,0.11
119971,68,0.25
119972,68,0.25
119973,38,0.14
119974,201,0.75
119975,93,0.35
119976,39,0.15
119977,182,0.68
119978,28,0.1
119979,107,0.4
119980,133,0.5
119981,587,2.19
119982,305,1.14
119983,84,0.31
119984,146,0.55
119985,29,0.11
119986,506,1.89
119987,277,1.04
119988,22,0.08
119989,944,3.53
119990,243,0.91
119991,39,0.15
119992,20,0.07
119993,20,0.07
119994,26,0.1
119995,60,0.22
119996,71,0.27
119997,44,0.16
119998,52,0.19
119999,57,0.21
120000,31,0.12
120001,32,0.12
120002,32,0.12
120003,58,0.22
120004,294,1.1
120005,202,0.76
120006,544,2.03
120007,74,0.28
120008,54,0.2
120009,36,0.13
120010,78,0.29
120011,20,0.07
120012,165,0.62
120013,102,0.38
120014,626,2.34
120015,25,0.09
120016,115,0.43
120017,67,0.25
120018,126,0.47
120019,177,0.66
120020,96,0.36
120021,26,0.1
120022,27,0.1
120023,21,0.08
120024,20,0.07
120025,21,0.08
120026,76,0.28
120027,26,0.1
120028,22,0.08
120029,148,0.55
120030,22,0.08
120031,129,0.48
120032,82,0.31
120033,28,0.1
120034,241,0.9
120035,71,0.27
120036,79,0.3
120037,66,0.25
120038,33,0.12
120039,35,0.13
120040,490,1.83
120041,24,0.09
120042,55,0.21
120043,26,0.1
120044,96,0.36
120045,612,2.29
120046,146,0.55
120047,264,0.99
120048,338,1.26
120049,60,0.22
120050,217,0.81
120051,84,0.31
120052,205,0.77
120053,59,0.22
120054,30,0.11
120055,236,0.88
120056,41,0.15
120057,107,0.4
120058,75,0.28
120059,28,0.1
120060,99,0.37
120061,42,0.16
120062,22,0.08
120063,441,1.65
120064,57,0.21
120065,27,0.1
120066,28,0.1
120067,998,3.73
120068,44,0.16
120069,48,0.18
120070,46,0.17
120071,99,0.37
120072,22,0.08
120073,103,0.39
120074,20,0.07
120075,200,0.75
120076,65,0.24
120077,51,0.19
120078,25,0.09
120079,233,0.87
120080,93,0.35
120081,27,0.1
120082,135,0.5
120083,468,1.75
120084,317,1.19
120085,28,0.1
120086,560,2.09
120087,229,0.86
120088,101,0.38
120089,203,0.76
120090,95,0.36
120091,43,0.16
120092,98,0.37
120093,96,0.36
120094,139,0.52
120095,26,0.1
120096,114,0.43
120097,847,3.17
120098,32,0.12
120099,252,0.94
120100,189,0.71
120101,70,0.26
120102,151,0.56
120103,66,0.25
120104,163,0.61
120105,930,3.48
120106,38,0.14
120107,22,0.08
120108,93,0.35
120109,30,0.11
120110,107,0.4
120111,52,0.19
120112,71,0.27
120113,41,0.15
120114,21,0.08
120115,22,0.08
120116,29,0.11
120117,63,0.24
120118,751,2.81
120119,50,0.19
120120,129,0.48
120121,20,0.07
120122,771,2.88
120123,28,0.1
120124,30,0.11
120125,227,0.85
120126,45,0.17
120127,20,0.07
120128,81,0.3
120129,49,0.18
120130,147,0.55
120131,81,0.3
120132,23,0.09
120133,1098,4.11
120134,24,0.09
120135,89,0.33
120136,62,0.23
120137,22,0.08
120138,162,0.61
120139,32,0.12
120140,579,2.16
120141,96,0.36
120142,49,0.18
120143,20,0.07
120144,20,0.07
120145,60,0.22
120146,195,0.73
120147,135,0.5
120148,80,0.3
120149,104,0.39
120150,330,1.23
120151,54,0.2
120152,27,0.1
120153,259,0.97
120154,50,0.19
120155,69,0.26
120156,86,0.32
120157,91,0.34
120158,28,0.1
120159,131,0.49
120160,40,0.15
120161,233,0.87
120162,20,0.07
120163,81,0.3
120164,20,0.07
120165,71,0.27
120166,93,0.35
120167,37,0.14
120168,22,0.08
120169,34,0.13
120170,55,0.21
120171,44,0.16
120172,201,0.75
120173,20,0.07
120174,149,0.56
120175,143,0.53
120176,37,0.14
120177,35,0.13
120178,40,0.15
120179,279,1.04
120180,93,0.35
120181,118,0.44
120182,20,0.07
120183,24,0.09
120184,58,0.22
120185,22,0.08
120186,38,0.14
120187,31,0.12
120188,159,0.59
120189,117,0.44
120190,105,0.39
120191,34,0.13
120192,20,0.07
120193,20,0.07
120194,83,0.31
120195,22,0.08
120196,229,0.86
120197,93,0.35
120198,24,0.09
120199,49,0.18
120200,53,0.2
120201,66,0.25
120202,110,0.41
120203,145,0.54
120204,47,0.18
120205,22,0.08
120206,138,0.52
120207,43,0.16
120208,214,0.8
120209,187,0.7
120210,57,0.21
120211,153,0.57
120212,342,1.28
120213,24,0.09
120214,107,0.4
120215,128,0.48
120216,221,0.83
120217,23,0.09
120218,32,0.12
120219,27,0.1
120220,100,0.37
120221,48,0.18
120222,122,0.46
120223,118,0.44
120224,22,0.08
120225,190,0.71
120226,21,0.08
120227,20,0.07
120228,151,0.56
120229,122,0.46
120230,208,0.78
120231,118,0.44
120232,20,0.07
120233,207,0.77
120234,91,0.34
120235,46,0.17
120236,57,0.21
120237,33,0.12
120238,21,0.08
120239,77,0.29
120240,23,0.09
120241,55,0.21
120242,61,0.23
120243,44,0.16
120244,354,1.32
120245,28,0.1
120246,87,0.33
120247,43,0.16
120248,43,0.16
120249,620,2.32
120250,301,1.13
120251,102,0.38
120252,436,1.63
120253,109,0.41
120254,84,0.31
120255,101,0.38
120256,288,1.08
120257,22,0.08
120258,25,0.09
120259,51,0.19
120260,23,0.09
120261,55,0.21
120262,85,0.32
120263,130,0.49
120264,69,0.26
120265,107,0.4
120266,67,0.25
120267,630,2.36
120268,221,0.83
120269,149,0.56
120270,107,0.4
120271,596,2.23
120272,83,0.31
120273,61,0.23
120274,73,0.27
120275,34,0.13
120276,455,1.7
120277,136,0.51
120278,172,0.64
120279,75,0.28
120280,20,0.07
120281,155,0.58
120282,56,0.21
120283,244,0.91
120284,43,0.16
120285,40,0.15
120286,52,0.19
120287,38,0.14
120288,25,0.09
120289,51,0.19
120290,1315,4.92
120291,28,0.1
120292,56,0.21
120293,39,0.15
120294,150,0.56
120295,23,0.09
120296,44,0.16
120297,69,0.26
120298,28,0.1
120299,22,0.08
120300,56,0.21
120301,26,0.1
120302,133,0.5
120303,35,0.13
120304,380,1.42
120305,51,0.19
120306,286,1.07
120307,20,0.07
120308,82,0.31
120309,107,0.4
120310,94,0.35
120311,120,0.45
120312,1266,4.73
120313,66,0.25
120314,54,0.2
120315,128,0.48
120316,20,0.07
120317,37,0.14
120318,24,0.09
120319,21,0.08
120320,45,0.17
120321,56,0.21
120322,75,0.28
120323,44,0.16
120324,221,0.83
120325,235,0.88
120326,217,0.81
120327,35,0.13
120328,96,0.36
120329,122,0.46
120330,118,0.44
120331,163,0.61
120332,23,0.09
120333,52,0.19
120334,30,0.11
120335,77,0.29
120336,23,0.09
120337,95,0.36
120338,61,0.23
120339,88,0.33
120340,107,0.4
120341,47,0.18
120342,82,0.31
120343,71,0.27
120344,251,0.94
120345,170,0.64
120346,40,0.15
120347,63,0.24
120348,323,1.21
120349,104,0.39
120350,278,1.04
120351,77,0.29
120352,29,0.11
120353,118,0.44
120354,431,1.61
120355,33,0.12
120356,308,1.15
120357,42,0.16
120358,57,0.21
120359,76,0.28
120360,35,0.13
120361,328,1.23
120362,156,0.58
120363,63,0.24
120364,46,0.17
120365,21,0.08
120366,114,0.43
120367,244,0.91
120368,37,0.14
120369,66,0.25
120370,276,1.03
120371,24,0.09
120372,50,0.19
120373,138,0.52
120374,43,0.16
120375,133,0.5
120376,511,1.91
120377,50,0.19
120378,381,1.42
120379,1522,5.69
120380,23,0.09
120381,47,0.18
120382,114,0.43
120383,23,0.09
120384,22,0.08
120385,127,0.47
120386,36,0.13
120387,92,0.34
120388,359,1.34
120389,22,0.08
120390,23,0.09
120391,471,1.76
120392,76,0.28
120393,28,0.1
120394,34,0.13
120395,988,3.69
120396,21,0.08
120397,107,0.4
120398,76,0.28
120399,110,0.41
120400,133,0.5
120401,54,0.2
120402,571,2.14
120403,79,0.3
120404,194,0.73
120405,217,0.81
120406,21,0.08
120407,41,0.15
120408,44,0.16
120409,20,0.07
120410,59,0.22
120411,51,0.19
120412,110,0.41
120413,87,0.33
120414,27,0.1
120415,927,3.47
120416,283,1.06
120417,35,0.13
120418,21,0.08
120419,108,0.4
120420,122,0.46
120421,121,0.45
120422,53,0.2
120423,210,0.79
120424,21,0.08
120425,402,1.5
120426,94,0.35
120427,256,0.96
120428,103,0.39
120429,507,1.9
120430,40,0.15
120431,41,0.15
120432,30,0.11
120433,56,0.21
120434,138,0.52
120435,168,0.63
120436,22,0.08
120437,75,0.28
120438,31,0.12
120439,23,0.09
120440,36,0.13
120441,161,0.6
120442,92,0.34
120443,51,0.19
120444,130,0.49
120445,383,1.43
120446,407,1.52
120447,65,0.24
120448,40,0.15
120449,24,0.09
120450,1569,5.87
120451,60,0.22
120452,24,0.09
120453,22,0.08
120454,72,0.27
120455,252,0.94
120456,20,0.07
120457,169,0.63
120458,974,3.64
120459,64,0.24
120460,254,0.95
120461,23,0.09
120462,23,0.09
120463,78,0.29
120464,21,0.08
120465,50,0.19
120466,234,0.87
120467,100,0.37
120468,53,0.2
120469,74,0.28
120470,21,0.08
120471,123,0.46
120472,65,0.24
120473,61,0.23
120474,104,0.39
120475,26,0.1
120476,34,0.13
120477,152,0.57
120478,54,0.2
120479,923,3.45
120480,22,0.08
120481,29,0.11
120482,303,1.13
120483,21,0.08
120484,26,0.1
120485,136,0.51
120486,100,0.37
120487,67,0.25
120488,443,1.66
120489,49,0.18
120490,117,0.44
120491,57,0.21
120492,110,0.41
120493,103,0.39
120494,105,0.39
120495,34,0.13
120496,39,0.15
120497,34,0.13
120498,23,0.09
120499,343,1.28
120500,255,0.95
120501,120,0.45
120502,43,0.16
120503,64,0.24
120504,50,0.19
120505,49,0.18
120506,311,1.16
120507,39,0.15
120508,33,0.12
120509,78,0.29
120510,103,0.39
120511,134,0.5
120512,117,0.44
120513,138,0.52
120514,386,1.44
120515,88,0.33
120516,174,0.65
120517,51,0.19
120518,766,2.86
120519,240,0.9
120520,130,0.49
120521,38,0.14
120522,191,0.71
120523,26,0.1
120524,645,2.41
120525,50,0.19
120526,24,0.09
120527,125,0.47
120528,31,0.12
120529,538,2.01
120530,43,0.16
120531,23,0.09
120532,97,0.36
120533,76,0.28
120534,53,0.2
120535,137,0.51
120536,106,0.4
120537,126,0.47
120538,24,0.09
120539,61,0.23
120540,225,0.84
120541,52,0.19
120542,60,0.22
120543,76,0.28
120544,236,0.88
120545,29,0.11
120546,76,0.28
120547,63,0.24
120548,139,0.52
120549,57,0.21
120550,288,1.08
120551,33,0.12
120552,69,0.26
120553,36,0.13
120554,143,0.53
120555,49,0.18
120556,38,0.14
120557,20,0.07
120558,20,0.07
120559,44,0.16
120560,38,0.14
120561,103,0.39
120562,23,0.09
120563,25,0.09
120564,73,0.27
120565,77,0.29
120566,140,0.52
120567,21,0.08
120568,23,0.09
120569,83,0.31
120570,44,0.16
120571,539,2.02
120572,1845,6.9
120573,113,0.42
120574,141,0.53
120575,3864,14.45
120576,421,1.57
120577,22,0.08
120578,219,0.82
120579,194,0.73
120580,35,0.13
120581,53,0.2
120582,70,0.26
120583,272,1.02
120584,29,0.11
120585,29,0.11
120586,60,0.22
120587,76,0.28
120588,154,0.58
120589,66,0.25
120590,456,1.71
120591,71,0.27
120592,37,0.14
120593,107,0.4
120594,36,0.13
120595,43,0.16
120596,211,0.79
120597,152,0.57
120598,50,0.19
120599,45,0.17
120600,120,0.45
120601,69,0.26
120602,117,0.44
120603,50,0.19
120604,50,0.19
120605,51,0.19
120606,48,0.18
120607,70,0.26
120608,239,0.89
120609,300,1.12
120610,48,0.18
120611,35,0.13
120612,276,1.03
120613,59,0.22
120614,56,0.21
120615,24,0.09
120616,21,0.08
120617,391,1.46
120618,21,0.08
120619,104,0.39
120620,172,0.64
120621,66,0.25
120622,322,1.2
120623,64,0.24
120624,100,0.37
120625,100,0.37
120626,33,0.12
120627,37,0.14
120628,20,0.07
120629,30,0.11
120630,55,0.21
120631,78,0.29
120632,30,0.11
120633,57,0.21
120634,103,0.39
120635,23,0.09
120636,130,0.49
120637,104,0.39
120638,114,0.43
120639,116,0.43
120640,26,0.1
120641,21,0.08
120642,539,2.02
120643,33,0.12
120644,413,1.54
120645,107,0.4
120646,58,0.22
120647,280,1.05
120648,26,0.1
120649,52,0.19
120650,30,0.11
120651,21,0.08
120652,77,0.29
120653,76,0.28
120654,20,0.07
120655,23,0.09
120656,107,0.4
120657,87,0.33
120658,29,0.11
120659,298,1.11
120660,22,0.08
120661,32,0.12
120662,20,0.07
120663,29,0.11
120664,40,0.15
120665,53,0.2
120666,1300,4.86
120667,67,0.25
120668,348,1.3
120669,72,0.27
120670,747,2.79
120671,23,0.09
120672,58,0.22
120673,52,0.19
120674,657,2.46
120675,100,0.37
120676,27,0.1
120677,465,1.74
120678,91,0.34
120679,32,0.12
120680,64,0.24
120681,59,0.22
120682,32,0.12
120683,26,0.1
120684,20,0.07
120685,223,0.83
120686,184,0.69
120687,60,0.22
120688,143,0.53
120689,189,0.71
120690,21,0.08
120691,721,2.7
120692,51,0.19
120693,41,0.15
120694,45,0.17
120695,233,0.87
120696,20,0.07
120697,73,0.27
120698,24,0.09
120699,378,1.41
120700,50,0.19
120701,249,0.93
120702,26,0.1
120703,180,0.67
120704,21,0.08
120705,21,0.08
120706,41,0.15
120707,834,3.12
120708,41,0.15
120709,65,0.24
120710,68,0.25
120711,480,1.79
120712,57,0.21
120713,81,0.3
120714,57,0.21
120715,21,0.08
120716,479,1.79
120717,76,0.28
120718,138,0.52
120719,152,0.57
120720,23,0.09
120721,83,0.31
120722,37,0.14
120723,30,0.11
120724,38,0.14
120725,153,0.57
120726,751,2.81
120727,101,0.38
120728,20,0.07
120729,275,1.03
120730,38,0.14
120731,67,0.25
120732,95,0.36
120733,155,0.58
120734,835,3.12
120735,351,1.31
120736,26,0.1
120737,23,0.09
120738,111,0.42
120739,98,0.37
120740,21,0.08
120741,114,0.43
120742,230,0.86
120743,25,0.09
120744,218,0.82
120745,37,0.14
120746,153,0.57
120747,108,0.4
120748,306,1.14
120749,46,0.17
120750,65,0.24
120751,212,0.79
120752,106,0.4
120753,43,0.16
120754,425,1.59
120755,134,0.5
120756,30,0.11
120757,69,0.26
120758,303,1.13
120759,20,0.07
120760,26,0.1
120761,134,0.5
120762,21,0.08
120763,58,0.22
120764,91,0.34
120765,860,3.22
120766,102,0.38
120767,37,0.14
120768,111,0.42
120769,21,0.08
120770,80,0.3
120771,67,0.25
120772,61,0.23
120773,289,1.08
120774,54,0.2
120775,96,0.36
120776,30,0.11
120777,124,0.46
120778,50,0.19
120779,20,0.07
120780,200,0.75
120781,84,0.31
120782,615,2.3
120783,27,0.1
120784,70,0.26
120785,217,0.81
120786,25,0.09
120787,25,0.09
120788,51,0.19
120789,102,0.38
120790,148,0.55
120791,35,0.13
120792,38,0.14
120793,71,0.27
120794,173,0.65
120795,23,0.09
120796,380,1.42
120797,110,0.41
120798,506,1.89
120799,36,0.13
120800,104,0.39
120801,31,0.12
120802,35,0.13
120803,20,0.07
120804,151,0.56
120805,54,0.2
120806,211,0.79
120807,29,0.11
120808,68,0.25
120809,52,0.19
120810,73,0.27
120811,452,1.69
120812,57,0.21
120813,36,0.13
120814,30,0.11
120815,116,0.43
120816,55,0.21
120817,34,0.13
120818,47,0.18
120819,35,0.13
120820,459,1.72
120821,25,0.09
120822,464,1.73
120823,216,0.81
120824,58,0.22
120825,33,0.12
120826,43,0.16
120827,277,1.04
120828,21,0.08
120829,493,1.84
120830,83,0.31
120831,59,0.22
120832,162,0.61
120833,27,0.1
120834,167,0.62
120835,27,0.1
120836,21,0.08
120837,75,0.28
120838,204,0.76
120839,43,0.16
120840,612,2.29
120841,211,0.79
120842,635,2.37
120843,51,0.19
